FrameIndex,TimeSec,LevelIndex,CPU_Frame_Total,CPU_Update_Total,CPU_Render_Total,CPU_BeginDraw,CPU_Draw_Total,CPU_Renderer_Draw,CPU_Level_Render,CPU_Present,CPU_Render_Priority,CPU_Render_Shadow,CPU_Render_NonBlend,CPU_Render_OutlineMask,CPU_Render_Lights,CPU_Render_Combined,CPU_Render_PostProcess,CPU_Render_NonLight,CPU_Render_Blend,CPU_Render_UI,CPU_Render_Debug,CPU_RenderProfile_BindAndDraw,CPU_Model_BindBoneMatrices,CPU_Mesh_BindBoneMatrices,CPU_Model_BindMaterial,CPU_Draw_Text,CPU_Render_ProfilerOverlay,GPU_Frame_Total,GPU_Render_Shadow,GPU_Render_NonBlend,GPU_Render_Lights,GPU_Render_Combined,GPU_Render_Blend,GPU_Render_UI,DrawCalls_Total,DrawCalls_Shadow,DrawCalls_NonBlend,Triangles_Total,Triangles_Shadow,Triangles_NonBlend,Objects_Shadow,Objects_NonBlend,ShaderBeginCount,MaterialBindCount,TextureBindCount,TextDrawCalls
240,3.67311,3,14.2726,3.0362,11.2327,0.0028,10.9155,10.6683,0.2427,0.3112,0.0245,3.5521,4.2888,2.6903,0.0225,0.0186,0.0128,0.0004,0.0017,0.0023,0.0487,3.7956,3.5381,3.4939,0.2362,0.038,0,2.19268,1.69524,0.25696,0.10384,0.05848,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
241,3.68767,3,14.2568,2.7599,11.4937,0.0021,11.122,10.841,0.2764,0.3668,0.0204,3.2068,5.0982,2.4106,0.0263,0.0183,0.0108,0.0005,0.0013,0.0013,0.0406,4.2539,3.4265,3.3841,0.4465,0.0419,0,2.10052,1.5878,0.26324,0.1086,0.05988,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
242,3.70294,3,15.0314,2.3675,12.6609,0.0019,12.4172,11.982,0.4314,0.2392,0.0238,4.2992,4.1036,3.3311,0.0269,0.019,0.017,0.0004,0.0015,0.001,0.1299,3.5651,3.7829,3.7268,0.2655,0.0385,0,4.69904,4.1824,0.26284,0.11108,0.06072,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
243,3.71791,3,14.7843,2.2984,12.4833,0.0023,12.0519,11.6921,0.3548,0.426,0.0209,4.307,4.1571,3.051,0.0381,0.0283,0.0177,0.0006,0.0025,0.002,0.0601,3.6098,3.7806,3.7175,0.279,0.0601,0,2.17096,1.61008,0.27804,0.1152,0.06192,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
244,3.73117,3,13.0082,2.801,10.2047,0.0023,9.9348,9.7083,0.2226,0.2649,0.0203,3.8668,3.4204,2.3105,0.0196,0.0162,0.01,0.0004,0.0016,0.0016,0.036,2.9317,3.0758,3.0405,0.2077,0.0352,0,2.8908,2.30744,0.32832,0.11048,0.06032,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
245,3.74322,3,11.8445,2.3914,9.4506,0.002,9.2005,8.9253,0.2711,0.2455,0.0198,2.668,3.3192,2.814,0.0256,0.0197,0.0105,0.0005,0.0015,0.0013,0.041,2.85,3.3569,3.3133,0.196,0.0393,0,1.79808,1.23284,0.2768,0.1286,0.067,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
246,3.75791,3,14.5032,2.4802,12.0204,0.002,11.7099,11.3529,0.3521,0.3053,0.02,3.4349,4.1738,3.5783,0.0339,0.032,0.0123,0.0006,0.0018,0.0014,0.0579,3.6594,3.4609,3.4089,0.2141,0.0571,0,2.65484,2.04532,0.308,0.13272,0.06928,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
247,3.77163,3,13.5048,2.5343,10.9672,0.0021,10.7009,10.4505,0.2458,0.2612,0.0238,3.1626,4.794,2.3724,0.0225,0.0174,0.011,0.0003,0.0012,0.0015,0.0388,4.1226,3.4929,3.4464,0.2993,0.0411,0,2.67912,2.06972,0.30808,0.13288,0.06952,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
248,3.78594,3,14.1242,1.8657,12.256,0.0017,11.6759,11.3098,0.361,0.5752,0.0185,4.1092,4.116,2.9157,0.035,0.0282,0.0169,0.0007,0.0022,0.0017,0.0589,3.5321,3.3745,3.3297,0.2921,0.0581,0,2.15204,1.29528,0.48908,0.1334,0.07176,4e-05,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
249,3.80115,3,14.912,2.7925,12.1163,0.002,11.7087,11.387,0.3174,0.4022,0.0207,2.9233,5.5332,2.7977,0.0283,0.0191,0.0128,0.0005,0.0016,0.0016,0.0421,4.9815,3.4624,3.4165,0.3011,0.0653,0,2.05596,1.28472,0.46804,0.13332,0.0724,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
250,3.8169,3,15.372,3.2397,12.129,0.0025,11.6851,11.3155,0.3645,0.4377,0.0239,2.8565,5.158,3.1155,0.0382,0.0291,0.0179,0.0006,0.0021,0.0022,0.0637,4.5955,3.6132,3.5602,0.2752,0.0592,0,3.04776,2.4386,0.31004,0.13312,0.06896,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
251,3.83024,3,13.1452,2.7022,10.4405,0.0021,10.1812,9.957,0.2202,0.2549,0.0255,3.2951,4.1945,2.3435,0.0188,0.017,0.0102,0.0004,0.0013,0.0013,0.0375,3.7015,3.2911,3.2401,0.2305,0.0351,0,2.6776,2.09256,0.29896,0.12672,0.06628,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
252,3.84148,3,11.0643,1.7264,9.3356,0.0016,9.0046,8.6829,0.3166,0.3266,0.0174,2.7534,3.354,2.4029,0.033,0.0408,0.0155,0.0007,0.0022,0.0019,0.0549,2.8864,3.1548,3.1167,0.2076,0.0507,0,1.7896,1.22508,0.27704,0.12752,0.06652,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
253,3.85537,3,13.6521,2.3591,11.2896,0.0024,10.9018,10.62,0.2771,0.3825,0.0217,3.1673,4.8342,2.498,0.0236,0.0171,0.0105,0.0005,0.0016,0.0012,0.0389,4.1436,3.4739,3.4275,0.4644,0.042,0,2.134,1.27092,0.48504,0.13268,0.12668,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
254,3.87077,3,15.2164,2.1821,13.0315,0.0021,12.6817,12.3946,0.2823,0.3447,0.022,4.4981,4.5853,3.1899,0.0226,0.0174,0.0108,0.0004,0.0016,0.001,0.0405,3.872,3.7342,3.6825,0.3395,0.0484,0,4.69656,4.0856,0.31008,0.13344,0.07012,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
255,3.88598,3,15.0064,2.0378,12.9653,0.0021,12.3073,11.743,0.5599,0.6528,0.0207,4.2598,4.073,3.1966,0.0392,0.0619,0.0176,0.0007,0.0027,0.0027,0.0596,3.4925,3.6746,3.6184,0.2647,0.1471,0,2.6808,2.0708,0.3092,0.13312,0.06952,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
256,3.90128,3,15.0283,2.4982,12.5272,0.0024,12.2174,11.8218,0.3905,0.3047,0.0229,4.0905,4.4051,3.1108,0.0375,0.0303,0.0186,0.0007,0.0022,0.002,0.0929,3.8166,4.177,4.1172,0.3052,0.0657,0,2.66324,2.05672,0.30716,0.13228,0.0696,4e-05,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
257,3.91682,3,15.2615,3.4772,11.7815,0.0021,11.4929,11.1606,0.3276,0.2836,0.021,2.8168,5.3479,2.8653,0.0285,0.019,0.012,0.0005,0.0015,0.0012,0.0417,4.7882,3.3566,3.3125,0.307,0.072,0,3.1944,2.58056,0.31328,0.13308,0.06952,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
258,3.93071,3,13.7024,3.5093,10.1903,0.0021,9.915,9.6893,0.2221,0.2704,0.0212,2.8737,4.3734,2.3267,0.0207,0.017,0.011,0.0004,0.0016,0.0013,0.0374,3.8558,3.2408,3.2013,0.2339,0.0373,0,2.63764,2.04248,0.30232,0.12912,0.06756,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
259,3.94233,3,11.4088,2.0617,9.3443,0.002,9.0686,8.7271,0.3364,0.2707,0.0173,2.6053,3.3098,2.6457,0.0345,0.0278,0.0161,0.0007,0.0017,0.0019,0.0601,2.8481,3.2449,3.2062,0.1825,0.0534,0,1.84888,1.26888,0.28332,0.13152,0.06904,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
260,3.95534,3,12.7817,2.1069,10.6719,0.0019,10.3352,10.1126,0.2189,0.3317,0.0178,3.0623,4.2332,2.6926,0.0265,0.0188,0.0113,0.0005,0.0014,0.0012,0.0418,3.697,3.4097,3.3687,0.2415,0.0391,0,2.68624,2.07428,0.31292,0.13304,0.06936,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
261,3.9695,3,13.8278,2.3424,11.4821,0.0022,11.235,10.991,0.2397,0.2425,0.0187,3.5011,4.9495,2.4119,0.025,0.0189,0.0119,0.0004,0.0015,0.0016,0.045,4.2643,3.5501,3.5047,0.3794,0.0434,0,2.49508,1.87844,0.31492,0.1336,0.07,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
262,3.98366,3,13.97,2.0175,11.9497,0.0023,11.6758,11.3646,0.3066,0.2686,0.0217,4.1718,4.0404,3.0132,0.0302,0.0201,0.0121,0.0005,0.0016,0.002,0.0453,3.4429,3.6628,3.6125,0.2377,0.0555,0,5.86504,1.26524,0.2882,0.13312,4.05704,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
263,3.99826,3,14.416,2.8324,11.5811,0.0023,11.0733,10.7548,0.3138,0.5025,0.0212,2.8078,4.792,3.0167,0.0275,0.0187,0.0159,0.0004,0.0014,0.0014,0.0457,4.1732,3.7659,3.7139,0.3292,0.064,0,2.67148,2.05724,0.31392,0.13332,0.06952,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
264,4.01171,3,13.2573,3.2266,10.0281,0.0024,9.6611,9.3618,0.2943,0.3618,0.0202,2.6795,4.0427,2.5207,0.0204,0.0185,0.0116,0.0004,0.0014,0.0014,0.0403,3.5443,3.0199,2.9836,0.2175,0.0482,0,1.85936,1.2732,0.28572,0.1328,0.06988,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
265,4.02503,3,13.145,2.5704,10.5714,0.002,10.2475,9.9196,0.3225,0.3187,0.0216,2.9982,3.815,2.9372,0.0288,0.0286,0.0165,0.0007,0.0022,0.0022,0.0621,3.2449,3.4108,3.3641,0.2456,0.0534,0,3.35064,2.66612,0.38396,0.13344,0.06948,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
266,4.03864,3,13.3072,3.409,9.8949,0.0019,9.6138,9.2894,0.319,0.276,0.0187,2.8298,3.5483,2.7417,0.0288,0.0279,0.0111,0.0005,0.0015,0.0011,0.0744,3.0553,3.2639,3.2123,0.2224,0.0546,0,2.46192,1.7708,0.32576,0.13296,0.132,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
267,4.05406,3,15.1916,2.6799,12.5082,0.002,12.1806,11.8682,0.308,0.3221,0.0206,5.1857,4.1455,2.4026,0.0328,0.018,0.0117,0.0003,0.0019,0.0012,0.0428,3.6451,3.5672,3.5056,0.2652,0.0563,0,2.74256,1.27416,1.16632,0.13328,0.0704,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
268,4.06968,3,15.3952,2.3708,13.0213,0.0023,12.7085,12.4113,0.292,0.3074,0.0248,4.518,5.1308,2.6209,0.0303,0.0193,0.0118,0.0005,0.0015,0.0018,0.0458,4.4265,3.8052,3.7492,0.4368,0.0587,0,2.14296,1.27704,0.48668,0.13292,0.12752,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
269,4.08603,3,16.1596,2.379,13.7777,0.0021,13.512,13.2809,0.2271,0.2612,0.0205,4.7879,4.6867,3.5865,0.0303,0.0211,0.0232,0.0115,0.019,0.0215,0.0528,4.0816,3.9644,3.9009,0.3339,0.0426,0,2.60752,1.24524,0.28096,0.13128,0.85308,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
270,4.1013,3,15.0726,2.2794,12.7905,0.0022,12.4367,11.9619,0.4694,0.3483,0.0212,4.2654,4.4734,3.0321,0.0397,0.0304,0.0178,0.0007,0.0021,0.0023,0.0692,3.8415,3.8421,3.7861,0.3398,0.0604,0,1.89464,1.31328,0.29944,0.12472,0.0664,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
271,4.11687,3,15.2578,2.7863,12.4682,0.002,11.8285,11.5606,0.2628,0.6347,0.0207,3.3806,5.1388,2.8969,0.0321,0.0214,0.012,0.0005,0.0017,0.0014,0.0485,4.5297,3.5466,3.4976,0.3248,0.0622,0,2.4834,1.91732,0.291,0.12104,0.06528,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
272,4.13276,3,15.5593,3.4844,12.0714,0.0028,11.5493,11.2519,0.2925,0.5164,0.0233,2.9578,5.2143,2.9354,0.0307,0.021,0.0123,0.0004,0.0014,0.0012,0.0483,4.6268,3.5015,3.4549,0.2828,0.0467,0,2.81444,1.1928,1.34672,0.12116,0.06552,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
273,4.14764,3,14.653,3.1057,11.5444,0.0023,11.1495,10.853,0.2918,0.3898,0.0207,2.8425,5.0561,2.8126,0.0306,0.0196,0.0153,0.0005,0.0019,0.0014,0.0466,4.523,3.4243,3.3769,0.252,0.0888,0,2.40396,1.84484,0.2938,0.11712,0.06348,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
274,4.16237,3,14.5249,3.5929,10.9293,0.0021,10.6345,10.3276,0.3019,0.2897,0.0203,2.7869,4.4272,2.9387,0.0334,0.0253,0.0164,0.0006,0.0023,0.0022,0.0678,3.8733,3.3722,3.3276,0.2726,0.0542,0,2.06824,1.17796,0.53672,0.11968,0.1398,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
275,4.17791,3,15.3562,2.916,12.4371,0.0023,12.1709,11.8615,0.3038,0.2608,0.0237,3.6975,3.7409,4.2104,0.0405,0.0355,0.0212,0.0009,0.0025,0.0027,0.0775,3.1998,3.4735,3.4265,0.2461,0.0625,0,2.36152,1.11428,0.98584,0.11496,0.06264,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
276,4.19295,3,14.8056,2.6924,12.1096,0.0024,11.7327,11.4292,0.2986,0.3715,0.0255,3.3251,4.291,3.6519,0.0308,0.0214,0.0141,0.0005,0.0016,0.0016,0.0597,3.7781,3.4158,3.3711,0.2672,0.0465,0,2.297,1.0894,0.2482,0.10988,0.7634,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
277,4.20687,3,13.6942,2.6842,11.0068,0.0021,10.7352,10.491,0.2398,0.2669,0.0245,3.3064,4.6772,2.3792,0.0222,0.0187,0.0114,0.0006,0.0014,0.0015,0.0427,4.0717,3.4814,3.4293,0.3406,0.0473,0,2.20568,1.07624,0.8824,0.10716,0.06004,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
278,4.221,3,13.932,2.4665,11.4627,0.002,11.2187,10.971,0.244,0.2389,0.0215,3.4017,4.6012,2.8378,0.0246,0.0184,0.0114,0.0004,0.0016,0.0012,0.0454,3.999,3.4527,3.4041,0.3118,0.0435,0,2.13276,1.6188,0.26384,0.10872,0.06076,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
279,4.23708,3,15.8974,2.3055,13.5889,0.0022,13.3461,13.015,0.3263,0.2375,0.0238,4.7381,4.526,3.5053,0.1059,0.0276,0.0161,0.0007,0.0021,0.0023,0.0601,3.9733,4.1771,4.1162,0.3321,0.0528,0,2.34016,1.12852,0.95164,0.11384,0.06236,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
280,4.25191,3,14.6388,2.3904,12.245,0.0026,11.963,11.6205,0.337,0.2763,0.0249,4.5818,3.9379,2.9566,0.0291,0.0205,0.0118,0.0005,0.0015,0.0013,0.0485,3.3919,3.6168,3.5674,0.2737,0.0473,0,2.28696,1.10512,0.922,0.11,0.061,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
281,4.26817,3,15.8814,2.9327,12.9449,0.0021,12.592,12.2652,0.3215,0.3472,0.024,4.0143,5.1303,2.798,0.0847,0.0246,0.0326,0.0006,0.0015,0.0014,0.1435,4.4703,4.0167,3.9557,0.3639,0.0584,0,2.30288,1.77412,0.27492,0.1114,0.06108,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
282,4.28195,3,13.4887,2.9574,10.5278,0.0023,10.2065,9.9821,0.2203,0.3164,0.0216,3.4129,4.1095,2.3371,0.0214,0.0183,0.0109,0.0004,0.0013,0.0016,0.0424,3.6139,3.0499,3.0126,0.2236,0.0372,0,2.3074,1.77904,0.27356,0.11168,0.06104,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
283,4.29446,3,12.2519,2.433,9.8154,0.002,9.5114,9.182,0.3245,0.2993,0.0197,2.7922,3.382,2.8697,0.0298,0.0203,0.0116,0.0005,0.0014,0.0015,0.0484,2.9065,3.5099,3.4651,0.2085,0.0521,0,2.14868,1.20676,0.57348,0.12336,0.133,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
284,4.30955,3,14.8746,2.4595,12.4121,0.002,11.9976,11.6596,0.3336,0.4094,0.0196,3.6581,4.0703,3.7658,0.0364,0.0265,0.0144,0.0006,0.0019,0.0018,0.0584,3.5667,3.4176,3.3688,0.2351,0.0492,0,2.75664,1.33884,1.1178,0.13304,0.07016,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
285,4.32363,3,13.814,2.2436,11.5675,0.0021,11.2892,10.9608,0.3237,0.2733,0.0201,3.2911,4.8964,2.6358,0.031,0.0197,0.0117,0.0005,0.0017,0.0016,0.0457,4.2911,3.6171,3.567,0.2967,0.0521,0,2.65516,1.26864,1.08596,0.13332,0.07016,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
286,4.33815,3,14.2711,2.4674,11.8006,0.0023,11.4294,11.1818,0.2431,0.3659,0.0407,3.3347,4.8606,2.8316,0.0251,0.0191,0.0117,0.0004,0.0018,0.0018,0.0457,4.213,3.636,3.5826,0.3691,0.0435,0,2.46388,1.84948,0.31284,0.13316,0.07036,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
287,4.3549,3,16.339,2.3808,13.9547,0.002,13.6134,13.0194,0.5888,0.3366,0.0211,4.6541,4.6015,3.4115,0.0384,0.0991,0.0193,0.0007,0.002,0.0024,0.1227,3.9928,4.0275,3.9638,0.3349,0.0612,0,2.65576,1.26292,1.09316,0.13304,0.0696,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
288,4.37067,3,15.5149,2.3543,13.1567,0.0022,12.6611,12.103,0.5531,0.4906,0.0216,4.4386,4.5112,2.9821,0.0297,0.0207,0.0116,0.0005,0.0014,0.0015,0.0789,3.8709,3.912,3.8496,0.3428,0.0449,0,2.57648,1.98776,0.29968,0.12808,0.06736,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
289,4.3838,3,12.9157,2.5147,10.3984,0.002,10.1355,9.9128,0.2187,0.2579,0.02,3.4241,4.0475,2.3261,0.0197,0.0167,0.0107,0.0004,0.0016,0.0012,0.0404,3.5651,3.1874,3.149,0.2185,0.0346,0,3.27216,2.70612,0.29044,0.12164,0.06496,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
290,4.39604,3,12.0338,2.1191,9.9122,0.0016,9.6227,9.2851,0.3326,0.285,0.0178,2.642,3.638,2.8605,0.0348,0.0199,0.0119,0.0006,0.0015,0.001,0.0522,3.0788,3.3791,3.3326,0.2462,0.0541,0,1.85464,1.2656,0.28728,0.13304,0.0704,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
291,4.41078,3,14.5647,2.6658,11.8962,0.0021,11.574,11.2749,0.2942,0.3171,0.0208,3.5302,3.7148,3.8998,0.0251,0.0196,0.0115,0.0005,0.0014,0.0015,0.0448,3.2113,3.3938,3.3472,0.2247,0.0577,0,2.7814,1.26788,1.21376,0.13276,0.06952,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
292,4.42477,3,13.8076,2.5046,11.3004,0.002,11.0224,10.7676,0.2501,0.2731,0.0197,3.5562,4.647,2.4218,0.0269,0.0197,0.0121,0.0008,0.0019,0.0016,0.0546,4.0532,3.754,3.7021,0.2942,0.0481,0,2.68408,2.07424,0.3096,0.13308,0.07064,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
293,4.43962,3,14.646,2.5602,12.083,0.0021,11.7376,11.4477,0.2854,0.34,0.0242,3.3548,5.0092,2.9302,0.0282,0.0219,0.0137,0.0004,0.0016,0.0016,0.0557,4.2484,3.7502,3.6977,0.4374,0.0475,0,2.66856,1.27164,1.09528,0.1338,0.07036,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
294,4.45569,3,15.8534,2.4702,13.3801,0.002,13.0515,12.7446,0.3018,0.324,0.0217,4.6598,4.3714,3.5701,0.0304,0.0218,0.0117,0.0005,0.0014,0.0016,0.0477,3.7117,3.9384,3.874,0.3056,0.0479,0,2.07948,1.25188,0.5236,0.13332,0.07288,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
295,4.47182,3,15.8941,2.2767,13.6144,0.0019,13.1635,12.585,0.5734,0.4464,0.0197,4.6209,4.4778,3.1174,0.0396,0.0829,0.0207,0.0009,0.002,0.0023,0.1929,3.8857,4.0433,3.9782,0.3471,0.1416,0,2.67724,1.2678,1.1086,0.133,0.0702,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
296,4.487,3,14.9,2.5342,12.3626,0.0021,12.0485,11.7188,0.3247,0.3087,0.0209,4.1104,4.3299,2.9582,0.0401,0.0545,0.018,0.0007,0.0299,0.0054,0.1419,3.7563,3.6523,3.5988,0.2989,0.0605,0,2.44892,1.82724,0.3052,0.13036,0.0688,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
297,4.50314,3,15.9151,3.3533,12.5579,0.0037,12.1051,11.766,0.3341,0.4455,0.021,3.2157,5.3167,3.0384,0.0409,0.032,0.0205,0.0007,0.0022,0.0023,0.0687,4.6957,3.6929,3.6365,0.3354,0.0727,0,2.5178,1.94472,0.29268,0.1238,0.06564,0,4e-05,322,159,102,681653,403747,241395,9,11,322,536,556,1
298,4.51882,3,15.3828,3.6363,11.743,0.0024,11.3923,11.0236,0.3635,0.3452,0.0216,3.1255,4.774,2.9338,0.0397,0.0298,0.0188,0.0006,0.0021,0.0023,0.0684,4.2092,3.5462,3.4764,0.2959,0.0621,0,2.6826,2.09204,0.2986,0.12976,0.0686,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
299,4.53427,3,15.1869,3.3183,11.8649,0.0027,11.5217,11.227,0.2892,0.3372,0.0266,3.6702,4.1839,3.2007,0.0402,0.0302,0.0125,0.0006,0.0014,0.0013,0.0532,3.6731,3.5127,3.4625,0.2424,0.0601,0,2.57448,1.20368,1.08572,0.1268,0.06632,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
300,4.55005,3,15.5099,3.0575,12.4491,0.0023,12.1697,11.807,0.3576,0.2742,0.0275,3.664,4.0065,3.9418,0.0393,0.0301,0.0182,0.0007,0.0019,0.0024,0.0676,3.4973,3.5908,3.5406,0.2593,0.0517,0,1.71196,1.17176,0.2654,0.12028,0.06472,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
301,4.56643,3,16.0616,2.9688,13.0899,0.0022,12.8219,12.597,0.2207,0.263,0.0236,3.7345,5.3187,3.4057,0.0283,0.0192,0.0122,0.0005,0.0012,0.0013,0.0461,4.6702,4.1772,4.1167,0.367,0.0406,0,1.77168,1.17924,0.32032,0.12004,0.06444,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
302,4.57938,3,12.7747,2.5118,10.2602,0.0025,10.0019,9.7597,0.2372,0.2529,0.0242,3.0838,3.7062,2.7933,0.0292,0.0285,0.0173,0.0006,0.0024,0.0016,0.0657,3.1684,3.6219,3.5756,0.2649,0.0392,0,1.91616,1.4184,0.25648,0.10436,0.0592,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
303,4.59422,3,14.5586,2.44,12.1154,0.0019,11.8935,11.6745,0.215,0.2173,0.0205,3.8579,3.9937,3.6969,0.0222,0.0179,0.0106,0.0003,0.0017,0.0015,0.0462,3.4762,3.4377,3.3937,0.2746,0.0382,0,3.02452,1.26332,1.4682,0.12928,0.06796,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
304,4.60591,3,11.5085,1.9218,9.5842,0.002,9.2847,9.0572,0.2236,0.2946,0.02,2.9749,3.6084,2.3581,0.0205,0.0173,0.0101,0.0003,0.0014,0.0017,0.0401,3.0365,3.1319,3.0927,0.2155,0.0371,0,1.68748,1.16196,0.2564,0.11832,0.06412,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
305,4.61846,3,12.296,2.3259,9.9669,0.002,9.6016,9.2724,0.3238,0.36,0.0189,2.762,3.5382,2.7815,0.0389,0.0308,0.0239,0.0007,0.0019,0.0021,0.0674,3.0117,3.3633,3.3199,0.2404,0.0561,0,1.8468,1.2636,0.28288,0.13316,0.06992,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
306,4.63239,3,13.692,2.4773,11.2116,0.0025,10.9644,10.7178,0.2419,0.242,0.0261,3.1503,4.6372,2.7809,0.0296,0.0202,0.0127,0.0005,0.002,0.0017,0.0496,4.0607,3.7266,3.6664,0.2555,0.0406,0,2.59848,1.9868,0.31056,0.13344,0.07008,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
307,4.64882,3,16.2379,2.1765,14.0578,0.0022,13.5833,13.2693,0.3091,0.4461,0.0233,4.6104,5.6677,2.8532,0.0272,0.019,0.0116,0.0005,0.0014,0.0018,0.0474,5.0763,3.4567,3.4113,0.3108,0.0499,0,4.82316,4.21516,0.30668,0.13316,0.07012,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
308,4.66405,3,14.8895,2.3414,12.5453,0.0022,12.259,11.706,0.5143,0.2714,0.021,2.8513,4.9216,3.744,0.0365,0.031,0.018,0.0007,0.0024,0.0022,0.0696,4.3462,3.5106,3.4659,0.3112,0.0783,0,2.6634,2.04872,0.31336,0.13364,0.07028,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
309,4.67983,3,15.5132,2.915,12.595,0.002,12.3082,12.0202,0.2837,0.2819,0.0205,2.825,5.591,3.469,0.0277,0.0191,0.0119,0.0004,0.0016,0.002,0.0461,4.9734,3.5243,3.4752,0.3069,0.0436,0,3.26876,2.65764,0.31108,0.13336,0.06908,4e-05,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
310,4.69476,3,14.7291,2.1617,12.5645,0.0021,12.2646,11.9479,0.312,0.2949,0.02,3.7684,4.1795,3.8064,0.0382,0.0315,0.0174,0.0007,0.0023,0.002,0.0747,3.6661,3.5072,3.4532,0.2638,0.0529,0,2.76384,1.2654,1.19272,0.13424,0.07272,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
311,4.70867,3,13.6267,2.4106,11.2128,0.0023,10.862,10.6183,0.2389,0.3457,0.0245,2.9303,4.9231,2.6195,0.0257,0.0213,0.0131,0.0006,0.0017,0.0024,0.0504,4.3526,3.5816,3.5225,0.4765,0.0403,0,1.9084,1.32508,0.28252,0.1332,0.06992,0,0,322,159,102,681653,403747,241395,9,11,322,536,556,1
